diff(Outdoor unit power),Cooling capacity,Outdoor dry bulb temperature,Compressor frequency 1,Mean(Indoor temperature),Outdoor unit fan speed
1.0399999999999636,4.174865243,30.73333333333333,9.333333333333334,27.3076923076923,256.0
2.7200000000002547,8.117455701999999,27.7,18.45,25.465000000000003,260.7
2.0,6.180525342999999,26.566666666666666,12.8,25.33288043478261,148.84
2.880000000000109,13.14161859,25.66666666666667,31.4,25.4475,300.8
2.119999999999891,11.12756,26.03333333333333,26.8,25.72747252747253,232.9
2.9200000000000728,14.86430535,26.2,39.444444444444436,25.378428093645482,286.77777777777777
1.6000000000003638,7.7243762579999995,26.16666666666667,21.1,24.84736842105263,170.8
1.800000000000182,8.433861391,26.133333333333336,19.4375,25.423076923076927,195.5625
2.319999999999709,8.170981439,26.33333333333333,25.33333333333333,25.288,174.16666666666663
1.8800000000001087,9.763858668,26.266666666666666,26.66666666666667,24.381818181818186,250.95833333333331
1.5600000000004002,4.909277824,26.23333333333333,12.111111111111109,24.23809523809524,151.11111111111111
2.719999999999345,11.92750283,29.33333333333333,26.9,24.418750000000006,303.6
3.600000000000364,13.33571357,30.43333333333333,27.92857142857143,24.40625,429.28571428571433
2.9600000000000364,14.462968799999999,32.13333333333333,35.666666666666664,24.15454545454545,699.1666666666665
1.4799999999995634,5.799587203,32.666666666666664,12.730769230769232,26.07333333333334,358.1923076923077
3.759999999999309,18.14456379,32.03333333333333,45.7,24.355555555555554,766.5
3.0,13.58957218,32.23333333333333,30.894736842105264,22.905,612.6315789473684
4.119999999999891,5.386757546,32.03333333333334,15.0,21.918518518518514,345.03846153846155
4.160000000000764,14.17198136,28.43333333333333,29.93333333333333,24.34347826086957,408.13333333333327
2.6000000000003642,7.868886692999999,29.33333333333333,19.041666666666668,22.92,303.7916666666667
6.7200000000002555,26.526339180000004,32.2,68.63636363636364,22.949465240641715,830.6363636363636
4.480000000000473,15.67728138,32.63333333333333,38.19047619047619,21.629464285714292,747.7142857142858
3.8399999999992365,12.23384933,32.53333333333333,30.04,19.313636363636366,635.24
3.880000000000109,11.66725867,32.53333333333333,30.363636363636363,18.976190476190478,659.1363636363636
2.9600000000000364,12.5223727,32.6,32.5,19.168000000000006,722.2692307692308
3.520000000000437,10.03252396,32.9,25.785714285714285,18.768750000000008,789.7857142857142
1.3999999999996362,6.648598615,34.13333333333333,13.043478260869565,27.29565217391304,295.60869565217394
1.2799999999997451,3.539910037,30.66666666666667,8.0,25.5,341.5
2.0799999999999272,11.161478229999998,31.1,25.11111111111111,26.478571428571428,612.0
1.8400000000001453,4.837014663,31.133333333333336,9.3,25.51538461538461,257.1
1.1599999999998545,4.9039109829999985,30.899999999999995,9.888888888888891,25.361538461538462,250.44444444444446
1.4800000000004732,8.204841165,31.066666666666666,17.454545454545453,25.36666666666667,400.3636363636364
1.3599999999996726,7.1786474170000005,31.43333333333333,15.0,25.5,334.3
1.6399999999994184,4.511895181,31.766666666666666,9.444444444444443,25.46363636363636,268.8888888888889
1.7600000000002185,6.202967183999999,31.43333333333333,11.818181818181818,25.33571428571429,282.1818181818182
1.319999999999709,3.656933447,32.2,7.2,25.49285714285714,272.4
4.360000000000582,12.75701051,34.46666666666666,28.235294117647058,24.95652173913043,488.1764705882353
4.519999999999527,18.76024282,34.56666666666667,51.56,23.42173913043478,739.2
2.0,4.335220799000002,35.13333333333333,11.185185185185185,23.81,135.07407407407408
3.0,16.88762475,35.06666666666667,36.869565217391305,25.94090909090909,650.695652173913
5.559999999999491,14.54891866,35.3,33.1,25.026373626373626,750.5
3.8400000000001455,8.382984886000001,35.166666666666664,22.1,25.03923076923077,590.5
1.9600000000000364,10.35084202,35.3,22.0,25.70909090909091,478.77777777777777
1.9200000000000728,8.901404064000003,35.099999999999994,19.9,25.50833333333333,433.4
1.8800000000001087,9.219026694,35.266666666666666,20.666666666666668,25.47142857142857,477.11111111111114
2.039999999999964,8.400523156000002,35.13333333333333,19.2,25.561538461538454,428.8
2.0,8.792836429000001,33.86666666666667,19.4,27.35833333333333,459.3
4.960000000000036,17.94829167,32.1,46.0,26.76666666666666,781.6363636363636
2.3599999999996726,10.50279492,31.83333333333333,24.88,24.02333333333333,430.52
3.0,7.392977921,32.23333333333333,15.6,23.842857142857138,414.6
4.680000000000291,7.892302223999999,32.63333333333333,20.6,25.39,451.8
2.1599999999998545,8.090062947,33.0,17.545454545454547,24.666666666666675,464.3636363636364
3.5599999999994907,16.27478901,33.2,47.6,23.46666666666667,840.6
4.240000000000691,5.790142531000002,33.56666666666667,15.111111111111109,21.55,417.22222222222223
3.759999999999309,18.47001791,33.43333333333333,45.0,27.648846153846158,836.12
3.4000000000005457,9.200053432,34.23333333333334,18.615384615384613,26.66180555555555,433.8846153846154
2.3599999999996726,11.53263073,34.7,23.523809523809533,26.579166666666666,563.1904761904761
2.2399999999997817,9.717793341,35.2,19.818181818181817,26.3349358974359,362.0
